"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"USA","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2018",101.029754613189,
"USA","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2019",101.294489980492,
"USA","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2020",101.535138334623,
"USA","TEACHERSALARY","PRY15YREXP","IDX2010","A","2000",88.575987492538,
"USA","TEACHERSALARY","PRY15YREXP","IDX2010","A","2005",108.055664882713,
"USA","TEACHERSALARY","PRY15YREXP","IDX2010","A","2006",109.134848462908,
"USA","TEACHERSALARY","PRY15YREXP","IDX2010","A","2007",109.089984429416,
"USA","TEACHERSALARY","PRY15YREXP","IDX2010","A","2008",99.8780291824354,
"USA","TEACHERSALARY","PRY15YREXP","IDX2010","A","2009",99.8437829462627,
"USA","TEACHERSALARY","PRY15YREXP","IDX2010","A","2010",100,
"USA","TEACHERSALARY","PRY15YREXP","IDX2010","A","2011",99.8837308411731,
"USA","TEACHERSALARY","PRY15YREXP","IDX2010","A","2012",106.012040907675,
"USA","TEACHERSALARY","PRY15YREXP","IDX2010","A","2013",106.054855798572,
"USA","TEACHERSALARY","PRY15YREXP","IDX2010","A","2014",106.218784341,
"USA","TEACHERSALARY","PRY15YREXP","IDX2010","A","2015",106.110331579107,
"USA","TEACHERSALARY","PRY15YREXP","IDX2010","A","2016",104.096644710503,
"USA","TEACHERSALARY","PRY15YREXP","IDX2010","A","2017",104.527538008464,
"USA","TEACHERSALARY","PRY15YREXP","IDX2010","A","2018",100.629594251919,
"USA","TEACHERSALARY","PRY15YREXP","IDX2010","A","2019",100.893177324367,
"USA","TEACHERSALARY","PRY15YREXP","IDX2010","A","2020",101.132976240958,
"USA","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2000",96.7740447256818,
"USA","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2005",98.403062011678,
"USA","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2006",99.3858528991711,
"USA","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2007",99.3449950356544,
"USA","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2008",99.8780238428589,
"USA","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2009",99.8438062306607,
"USA","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2010",100,
"USA","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2011",99.8837329065794,
"USA","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2012",101.369336182719,
"USA","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2013",101.410264922428,
"USA","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2014",101.567029206127,
"USA","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2015",101.463321087758,
"USA","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2016",101.71977769854,
"USA","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2017",102.141760720185,
"USA","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2018",100.070857526213,
"USA","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2019",100.333948984276,
"USA","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2020",100.571444532262,
"CHL","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2006",59.1717736533871,
"CHL","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2007",59.0749615570547,
"CHL","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2009",98.0284858150918,
"CHL","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2010",100,
"CHL","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2011",99.6979138931834,
"CHL","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2012",101.093468125249,
"CHL","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2013",103.024106871167,
"CHL","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2014",102.310526746444,
"CHL","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2015",102.329905690337,
"CHL","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2016",101.758007470011,
"CHL","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2017",129.377670849053,
"CHL","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2018",129.144126810775,
"CHL","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2019",135.230873887975,
"CHL","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2020",135.401103082245,
"CHL","TEACHERSALARY","PRY15YREXP","IDX2010","A","2006",59.1717736533871,
"CHL","TEACHERSALARY","PRY15YREXP","IDX2010","A","2007",59.0749615570547,
"CHL","TEACHERSALARY","PRY15YREXP","IDX2010","A","2009",98.0284858150918,
"CHL","TEACHERSALARY","PRY15YREXP","IDX2010","A","2010",100,
"CHL","TEACHERSALARY","PRY15YREXP","IDX2010","A","2011",99.6979138931834,
"CHL","TEACHERSALARY","PRY15YREXP","IDX2010","A","2012",101.093468125249,
"CHL","TEACHERSALARY","PRY15YREXP","IDX2010","A","2013",103.024106871167,
"CHL","TEACHERSALARY","PRY15YREXP","IDX2010","A","2014",102.310526746444,
"CHL","TEACHERSALARY","PRY15YREXP","IDX2010","A","2015",102.329905690337,
"CHL","TEACHERSALARY","PRY15YREXP","IDX2010","A","2016",101.758007470011,
"CHL","TEACHERSALARY","PRY15YREXP","IDX2010","A","2017",129.377670849053,
"CHL","TEACHERSALARY","PRY15YREXP","IDX2010","A","2018",129.144126810775,
"CHL","TEACHERSALARY","PRY15YREXP","IDX2010","A","2019",135.230873887975,
"CHL","TEACHERSALARY","PRY15YREXP","IDX2010","A","2020",135.401103082245,
"CHL","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2006",58.474869087868,
"CHL","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2007",58.3904498583902,
"CHL","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2009",96.8122817384047,
"CHL","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2010",100,
"CHL","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2011",99.6309054847427,
"CHL","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2012",101.02565561433,
"CHL","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2013",102.959437649432,
"CHL","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2014",101.915291865176,
"CHL","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2015",98.6361379755354,
"CHL","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2016",98.051818051177,
"CHL","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2017",125.233946997899,
"CHL","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2018",126.055461749296,
"CHL","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2019",132.044650905979,
"CHL","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2020",132.220400396173,
"CHL","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2010","A","2006",59.1717736533871,
"CHL","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2010","A","2007",59.0749615570547,
"CHL","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2010","A","2009",98.0284858150918,
"CHL","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2010","A","2010",100,
"CHL","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2010","A","2011",99.6979138931834,
"CHL","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2010","A","2012",101.093468125249,
"CHL","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2010","A","2013",103.024106871167,
"CHL","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2010","A","2014",102.310526746444,
"CHL","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2010","A","2015",102.329905690337,
"CHL","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2010","A","2016",101.758007470011,
"CHL","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2010","A","2017",129.377670849053,
"CHL","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2010","A","2018",129.144126810775,
"CHL","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2010","A","2019",135.230873887975,
"CHL","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2010","A","2020",135.401103082245,
"EST","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2000",59.9328259872644,
"EST","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2005",71.3167022658877,
"EST","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2006",78.4792791396937,
"EST","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2007",87.7913212211128,
"EST","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2008",101.801403320522,
"EST","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2009",110.789297299002,
"EST","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2010",100,
"EST","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2011",95.5497491260106,
"EST","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2012",91.481879175538,
"EST","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2013",94.9115705393005,
"EST","TEACHERSALARY","PRY15YREXP","IDX2010","A","2000",59.9328259872644,
"EST","TEACHERSALARY","PRY15YREXP","IDX2010","A","2005",71.3167022658877,
"EST","TEACHERSALARY","PRY15YREXP","IDX2010","A","2006",78.4792791396937,
"EST","TEACHERSALARY","PRY15YREXP","IDX2010","A","2007",87.7913212211128,
"EST","TEACHERSALARY","PRY15YREXP","IDX2010","A","2008",101.801403320522,
"EST","TEACHERSALARY","PRY15YREXP","IDX2010","A","2009",110.789297299002,
"EST","TEACHERSALARY","PRY15YREXP","IDX2010","A","2010",100,
"EST","TEACHERSALARY","PRY15YREXP","IDX2010","A","2011",95.5497491260106,
"EST","TEACHERSALARY","PRY15YREXP","IDX2010","A","2012",91.481879175538,
"EST","TEACHERSALARY","PRY15YREXP","IDX2010","A","2013",94.9115705393005,
"EST","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2000",59.9328259872644,
"EST","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2005",71.3167022658877,
"EST","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2006",78.4792791396937,
"EST","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2007",87.7913212211128,
"EST","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2008",101.801403320522,
"EST","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2009",110.789297299002,
"EST","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2010",100,
"EST","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2011",95.5497491260106,
"EST","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2012",91.481879175538,
"EST","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2013",94.9115705393005,
"ISR","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2000",90.0272352909636,
"ISR","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2005",90.8979372611578,
"ISR","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2006",93.0928831692479,
"ISR","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2007",92.6073398679082,
"ISR","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2008",98.4500013924548,
"ISR","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2009",98.9883024214192,
"ISR","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2010",100,
"ISR","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2011",105.822811611241,
"ISR","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2012",105.465777120414,
"ISR","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2013",109.678615828581,
"ISR","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2014",124.65803021267,
"ISR","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2015",126.082051217996,
"ISR","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2016",128.65488594081,
"ISR","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2017",130.976601577333,
"ISR","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2018",129.939725009217,
"ISR","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2019",129.792062984072,
"ISR","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2020",133.070574067469,
"ISR","TEACHERSALARY","PRY15YREXP","IDX2010","A","2000",80.791619048013,
"ISR","TEACHERSALARY","PRY15YREXP","IDX2010","A","2005",81.190584317184,
"ISR","TEACHERSALARY","PRY15YREXP","IDX2010","A","2006",84.1387730432353,
"ISR","TEACHERSALARY","PRY15YREXP","IDX2010","A","2007",83.5229123127318,
"ISR","TEACHERSALARY","PRY15YREXP","IDX2010","A","2008",88.6105358564465,
"ISR","TEACHERSALARY","PRY15YREXP","IDX2010","A","2009",96.5032086302961,
"ISR","TEACHERSALARY","PRY15YREXP","IDX2010","A","2010",100,
"ISR","TEACHERSALARY","PRY15YREXP","IDX2010","A","2011",105.637774970388,
"ISR","TEACHERSALARY","PRY15YREXP","IDX2010","A","2012",106.528042305954,
"ISR","TEACHERSALARY","PRY15YREXP","IDX2010","A","2013",103.843911895642,
"ISR","TEACHERSALARY","PRY15YREXP","IDX2010","A","2014",103.590621862855,
"ISR","TEACHERSALARY","PRY15YREXP","IDX2010","A","2015",104.908518453891,
"ISR","TEACHERSALARY","PRY15YREXP","IDX2010","A","2016",106.171660925592,
"ISR","TEACHERSALARY","PRY15YREXP","IDX2010","A","2017",108.092297367382,
"ISR","TEACHERSALARY","PRY15YREXP","IDX2010","A","2018",106.982164729377,
"ISR","TEACHERSALARY","PRY15YREXP","IDX2010","A","2019",106.829533907183,
"ISR","TEACHERSALARY","PRY15YREXP","IDX2010","A","2020",109.396970968286,
"ISR","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2000",97.8117513788983,
"ISR","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2005",97.3567995512537,
"ISR","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2006",100.481090255373,
"ISR","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2007",99.8553457117666,
"ISR","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2008",106.493702341169,
"ISR","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2009",100.329793764897,
"ISR","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2010",100,
"ISR","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2011",99.1103668559638,
"ISR","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2012",109.628157345487,
"ISR","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2013",108.146741092917,
"ISR","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2014",110.269854383985,
"ISR","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2015",115.607235525103,
"ISR","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2016",121.59904205504,
"ISR","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2017",132.046042063094,
"ISR","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2018",137.464681525878,
"ISR","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2019",140.52420439437,
"ISR","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2020",142.923577642867,
"ISR","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2010","A","2000",88.8252716477744,
"ISR","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2010","A","2005",93.7693463995193,
"ISR","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2010","A","2006",97.5707387505942,
"ISR","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2010","A","2007",97.1991470555702,
"ISR","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2010","A","2008",103.487739428205,
"ISR","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2010","A","2009",101.716821937496,
"ISR","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2010","A","2010",100,
"ISR","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2010","A","2011",114.564564976925,
"ISR","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2010","A","2012",123.555458983362,
"ISR","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2010","A","2013",124.467475866616,
"ISR","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2010","A","2014",132.519315967761,
"ISR","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2010","A","2015",134.36999573431,
"ISR","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2010","A","2016",136.727337023829,
"ISR","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2010","A","2017",138.704239074591,
"ISR","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2010","A","2018",137.417003061878,
"ISR","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2010","A","2019",141.645025146094,
"ISR","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2010","A","2020",145.259199901232,
"LVA","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2000",58.3476202531536,
"LVA","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2005",79.2537738043561,
"LVA","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2006",102.220316953133,
"LVA","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2007",112.48423331167,
"LVA","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2010",100,
"LVA","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2011",98.2986765901561,
"LVA","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2012",100.197864227888,
"LVA","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2015",113.267047709798,
"LVA","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2016",112.392256920281,
"LVA","TEACHERSALARY","PRY15YREXP","IDX2010","A","2000",58.3476202531536,
"LVA","TEACHERSALARY","PRY15YREXP","IDX2010","A","2005",79.2537738043561,
"LVA","TEACHERSALARY","PRY15YREXP","IDX2010","A","2006",102.220316953133,
"LVA","TEACHERSALARY","PRY15YREXP","IDX2010","A","2007",112.48423331167,
"LVA","TEACHERSALARY","PRY15YREXP","IDX2010","A","2010",100,
"LVA","TEACHERSALARY","PRY15YREXP","IDX2010","A","2011",98.2986765901561,
"LVA","TEACHERSALARY","PRY15YREXP","IDX2010","A","2012",100.197864227888,
"LVA","TEACHERSALARY","PRY15YREXP","IDX2010","A","2015",113.267047709798,
"LVA","TEACHERSALARY","PRY15YREXP","IDX2010","A","2016",112.392256920281,
"LVA","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2000",58.3476202531536,
"LVA","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2005",79.2537738043561,
"LVA","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2006",102.220316953133,
"LVA","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2007",112.48423331167,
"LVA","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2010",100,
"LVA","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2011",98.2986765901561,
"LVA","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2012",100.197864227888,
"LVA","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2015",113.267047709798,
"LVA","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2016",112.392256920281,
"LVA","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2010","A","2000",58.3476202531536,
"LVA","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2010","A","2005",79.2537738043561,
"LVA","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2010","A","2006",102.220316953133,
"LVA","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2010","A","2007",112.48423331167,
"LVA","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2010","A","2010",100,
"LVA","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2010","A","2011",98.2986765901561,
"LVA","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2010","A","2012",100.197864227888,
"LVA","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2010","A","2015",113.267047709798,
"LVA","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2010","A","2016",112.392256920281,
"SVN","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2000",78.8284088325407,
"SVN","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2005",91.2813949832807,
"SVN","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2006",93.9243298492184,
"SVN","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2007",95.4273029864923,
"SVN","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2008",94.5517506347141,
"SVN","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2009",100.847587973398,
"SVN","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2010",100,
"SVN","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2011",99.3466506707354,
"SVN","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2012",95.9122787247872,
"SVN","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2013",90.3045030031126,
"SVN","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2014",88.5102741966147,
"SVN","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2015",88.9687260669009,
"SVN","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2016",93.4500536720964,
"SVN","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2017",94.618356372815,
"SVN","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2018",93.2025164250927,
"SVN","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2019",94.1720015768982,
"SVN","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2020",97.7030162366393,
"SVN","TEACHERSALARY","PRY15YREXP","IDX2010","A","2000",78.8284088325407,
"SVN","TEACHERSALARY","PRY15YREXP","IDX2010","A","2005",91.2813949832807,
"SVN","TEACHERSALARY","PRY15YREXP","IDX2010","A","2006",93.9243298492184,
"SVN","TEACHERSALARY","PRY15YREXP","IDX2010","A","2007",95.4273029864923,
"SVN","TEACHERSALARY","PRY15YREXP","IDX2010","A","2008",94.5517506347141,
"SVN","TEACHERSALARY","PRY15YREXP","IDX2010","A","2009",100.847587973398,
"SVN","TEACHERSALARY","PRY15YREXP","IDX2010","A","2010",100,
"SVN","TEACHERSALARY","PRY15YREXP","IDX2010","A","2011",99.3466506707354,
"SVN","TEACHERSALARY","PRY15YREXP","IDX2010","A","2012",95.9122787247872,
"SVN","TEACHERSALARY","PRY15YREXP","IDX2010","A","2013",90.3045030031126,
"SVN","TEACHERSALARY","PRY15YREXP","IDX2010","A","2014",88.5102741966147,
"SVN","TEACHERSALARY","PRY15YREXP","IDX2010","A","2015",88.9687260669009,
"SVN","TEACHERSALARY","PRY15YREXP","IDX2010","A","2016",93.4500536720964,
"SVN","TEACHERSALARY","PRY15YREXP","IDX2010","A","2017",94.618356372815,
"SVN","TEACHERSALARY","PRY15YREXP","IDX2010","A","2018",93.2025164250927,
"SVN","TEACHERSALARY","PRY15YREXP","IDX2010","A","2019",94.1720015768982,
"SVN","TEACHERSALARY","PRY15YREXP","IDX2010","A","2020",97.7030162366393,
"SVN","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2000",78.8284088325407,
"SVN","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2005",91.2813949832807,
"SVN","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2006",93.9243298492184,
"SVN","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2007",95.4273029864923,
"SVN","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2008",94.5517506347141,
"SVN","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2009",100.847587973398,
"SVN","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2010",100,
"SVN","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2011",99.3466506707354,
"SVN","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2012",95.9122787247872,
"SVN","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2013",90.3045030031126,
"SVN","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2014",88.5102741966147,
"SVN","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2015",88.9687260669009,
"SVN","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2016",93.4500536720964,
"SVN","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2017",94.618356372815,
"SVN","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2018",93.2025164250927,
"SVN","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2019",94.1720015768982,
"SVN","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2020",97.7030162366393,
"SVN","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2010","A","2009",100.845247081307,
"SVN","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2010","A","2010",100,
"SVN","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2010","A","2011",99.3468126641376,
"SVN","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2010","A","2012",95.9143118330652,
"SVN","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2010","A","2013",88.6243309231454,
"SVN","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2010","A","2014",86.9342189877893,
"SVN","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2010","A","2015",87.3845074503274,
"SVN","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2010","A","2016",91.9385345737708,
"SVN","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2010","A","2017",93.0049288947037,
"SVN","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2010","A","2018",91.6225767079175,
"SVN","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2010","A","2019",92.577489645684,
"SVN","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2010","A","2020",96.0495032850069,
"OAVG","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2005",96.1692400220871,
"OAVG","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2006",96.3061166760196,
"OAVG","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2007",96.456241951636,
"OAVG","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2008",98.2822487517235,
"OAVG","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2009",99.8178432297542,
"OAVG","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2010",100,
"OAVG","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2011",99.2406995621869,
"OAVG","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2012",97.7118221197375,
"OAVG","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2013",98.1720828493311,
